species,Protein,asymptote,mid,m,Tm,r2
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBZ0_GT50_16365,0.12050681241254455,68.67612243295358,2169.472789047814,69.29154549913376,0.9617087786130694
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBZ3_panC,0.13762115109652434,67.12420961701508,2408.2283121371183,67.74091529238203,0.9870724490614621
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBZ4_dapB,0.012511663375106707,74.68697972342773,1867.9914495978207,74.7646374128549,0.9805803551881165
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HBZ6_GT50_15820,1.3126363704481486e-19,78.11615762509705,1491.429665149544,78.11785859259112,0.9583172450817337
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC08_galK,0.05163374768802652,62.66608154314343,2018.5428093880878,62.880252757103584,0.9951585230027974
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC10_GT50_16445,0.19309852166340577,63.78754794893187,3722.262875030367,64.3572106084697,0.9407629530617583
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC15_GT50_16425,0.09933253164133646,68.53272514150684,1504.7997509974757,69.23744075877626,0.9936313688383271
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC17_GT50_16595,0.054046306684306426,68.21908501402129,1592.3328674869647,68.56077354465023,0.9697782632048466
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC18_galT,0.11338514847888935,71.65095793963224,3762.6174132261717,72.00395808087517,0.9881626950090253
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC25_GT50_16005,0.07801791459631001,76.20929828388641,1927.207100834904,76.72855239921715,0.948951327486439
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC42_GT50_16760,0.19820807778171118,61.72910629484773,2042.7673538890313,62.700852662326255,0.9286458586116525
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC46_GT50_14660,0.27122244668843415,71.70869886847464,2124.3407708759387,73.67120176759492,0.9937421069261879
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC58_gcvT,0.08695898070154272,66.53149061731472,4083.3823201675164,66.74400016105564,0.9385040875895234
Geobacillus stearothermophilus NCA26 lysate,A0A0K2HC63_lipM,0.10253919631146435,68.09571262157515,1102.1582654181534,69.07739248382522,0.9963320094405221
